,Vehicles,Month,Day,Hour,Vehicles_lag_1,Vehicles_lag_2
2017-06-13 03:00:00,3,6,13,3,4.0,9.0
2017-06-13 04:00:00,2,6,13,4,3.0,4.0
2017-06-13 05:00:00,5,6,13,5,2.0,3.0
2017-06-13 06:00:00,6,6,13,6,5.0,2.0
2017-06-13 07:00:00,7,6,13,7,6.0,5.0
2017-06-13 08:00:00,3,6,13,8,7.0,6.0
2017-06-13 09:00:00,8,6,13,9,3.0,7.0
2017-06-13 10:00:00,7,6,13,10,8.0,3.0
2017-06-13 11:00:00,8,6,13,11,7.0,8.0
2017-06-13 12:00:00,10,6,13,12,8.0,7.0
2017-06-13 13:00:00,9,6,13,13,10.0,8.0
2017-06-13 14:00:00,12,6,13,14,9.0,10.0
2017-06-13 15:00:00,10,6,13,15,12.0,9.0
2017-06-13 16:00:00,14,6,13,16,10.0,12.0
2017-06-13 17:00:00,11,6,13,17,14.0,10.0
2017-06-13 18:00:00,19,6,13,18,11.0,14.0
2017-06-13 19:00:00,13,6,13,19,19.0,11.0
2017-06-13 20:00:00,7,6,13,20,13.0,19.0
2017-06-13 21:00:00,10,6,13,21,7.0,13.0
2017-06-13 22:00:00,10,6,13,22,10.0,7.0
2017-06-13 23:00:00,7,6,13,23,10.0,10.0
2017-06-14 00:00:00,7,6,14,0,7.0,10.0
2017-06-14 01:00:00,6,6,14,1,7.0,7.0
2017-06-14 02:00:00,6,6,14,2,6.0,7.0
2017-06-14 03:00:00,4,6,14,3,6.0,6.0
2017-06-14 04:00:00,3,6,14,4,4.0,6.0
2017-06-14 05:00:00,5,6,14,5,3.0,4.0
2017-06-14 06:00:00,3,6,14,6,5.0,3.0
2017-06-14 07:00:00,5,6,14,7,3.0,5.0
2017-06-14 08:00:00,8,6,14,8,5.0,3.0
2017-06-14 09:00:00,6,6,14,9,8.0,5.0
2017-06-14 10:00:00,6,6,14,10,6.0,8.0
2017-06-14 11:00:00,12,6,14,11,6.0,6.0
2017-06-14 12:00:00,11,6,14,12,12.0,6.0
2017-06-14 13:00:00,22,6,14,13,11.0,12.0
2017-06-14 14:00:00,17,6,14,14,22.0,11.0
2017-06-14 15:00:00,11,6,14,15,17.0,22.0
2017-06-14 16:00:00,8,6,14,16,11.0,17.0
2017-06-14 17:00:00,10,6,14,17,8.0,11.0
2017-06-14 18:00:00,13,6,14,18,10.0,8.0
2017-06-14 19:00:00,10,6,14,19,13.0,10.0
2017-06-14 20:00:00,16,6,14,20,10.0,13.0
2017-06-14 21:00:00,14,6,14,21,16.0,10.0
2017-06-14 22:00:00,10,6,14,22,14.0,16.0
2017-06-14 23:00:00,7,6,14,23,10.0,14.0
2017-06-15 00:00:00,10,6,15,0,7.0,10.0
2017-06-15 01:00:00,4,6,15,1,10.0,7.0
2017-06-15 02:00:00,6,6,15,2,4.0,10.0
2017-06-15 03:00:00,7,6,15,3,6.0,4.0
2017-06-15 04:00:00,5,6,15,4,7.0,6.0
2017-06-15 05:00:00,7,6,15,5,5.0,7.0
2017-06-15 06:00:00,6,6,15,6,7.0,5.0
2017-06-15 07:00:00,3,6,15,7,6.0,7.0
2017-06-15 08:00:00,7,6,15,8,3.0,6.0
2017-06-15 09:00:00,12,6,15,9,7.0,3.0
2017-06-15 10:00:00,11,6,15,10,12.0,7.0
2017-06-15 11:00:00,13,6,15,11,11.0,12.0
2017-06-15 12:00:00,9,6,15,12,13.0,11.0
2017-06-15 13:00:00,11,6,15,13,9.0,13.0
2017-06-15 14:00:00,8,6,15,14,11.0,9.0
2017-06-15 15:00:00,8,6,15,15,8.0,11.0
2017-06-15 16:00:00,7,6,15,16,8.0,8.0
2017-06-15 17:00:00,9,6,15,17,7.0,8.0
2017-06-15 18:00:00,6,6,15,18,9.0,7.0
2017-06-15 19:00:00,9,6,15,19,6.0,9.0
2017-06-15 20:00:00,6,6,15,20,9.0,6.0
2017-06-15 21:00:00,5,6,15,21,6.0,9.0
2017-06-15 22:00:00,7,6,15,22,5.0,6.0
2017-06-15 23:00:00,6,6,15,23,7.0,5.0
2017-06-16 00:00:00,4,6,16,0,6.0,7.0
2017-06-16 01:00:00,2,6,16,1,4.0,6.0
2017-06-16 02:00:00,7,6,16,2,2.0,4.0
2017-06-16 03:00:00,6,6,16,3,7.0,2.0
2017-06-16 04:00:00,5,6,16,4,6.0,7.0
2017-06-16 05:00:00,5,6,16,5,5.0,6.0
2017-06-16 06:00:00,3,6,16,6,5.0,5.0
2017-06-16 07:00:00,2,6,16,7,3.0,5.0
2017-06-16 08:00:00,5,6,16,8,2.0,3.0
2017-06-16 09:00:00,8,6,16,9,5.0,2.0
2017-06-16 10:00:00,11,6,16,10,8.0,5.0
2017-06-16 11:00:00,8,6,16,11,11.0,8.0
2017-06-16 12:00:00,10,6,16,12,8.0,11.0
2017-06-16 13:00:00,13,6,16,13,10.0,8.0
2017-06-16 14:00:00,9,6,16,14,13.0,10.0
2017-06-16 15:00:00,22,6,16,15,9.0,13.0
2017-06-16 16:00:00,15,6,16,16,22.0,9.0
2017-06-16 17:00:00,13,6,16,17,15.0,22.0
2017-06-16 18:00:00,9,6,16,18,13.0,15.0
2017-06-16 19:00:00,20,6,16,19,9.0,13.0
2017-06-16 20:00:00,22,6,16,20,20.0,9.0
2017-06-16 21:00:00,11,6,16,21,22.0,20.0
2017-06-16 22:00:00,12,6,16,22,11.0,22.0
2017-06-16 23:00:00,7,6,16,23,12.0,11.0
2017-06-17 00:00:00,6,6,17,0,7.0,12.0
2017-06-17 01:00:00,6,6,17,1,6.0,7.0
2017-06-17 02:00:00,5,6,17,2,6.0,6.0
2017-06-17 03:00:00,3,6,17,3,5.0,6.0
2017-06-17 04:00:00,5,6,17,4,3.0,5.0
2017-06-17 05:00:00,5,6,17,5,5.0,3.0
2017-06-17 06:00:00,7,6,17,6,5.0,5.0
2017-06-17 07:00:00,5,6,17,7,7.0,5.0
2017-06-17 08:00:00,10,6,17,8,5.0,7.0
2017-06-17 09:00:00,5,6,17,9,10.0,5.0
2017-06-17 10:00:00,9,6,17,10,5.0,10.0
2017-06-17 11:00:00,4,6,17,11,9.0,5.0
2017-06-17 12:00:00,9,6,17,12,4.0,9.0
2017-06-17 13:00:00,4,6,17,13,9.0,4.0
2017-06-17 14:00:00,6,6,17,14,4.0,9.0
2017-06-17 15:00:00,6,6,17,15,6.0,4.0
2017-06-17 16:00:00,9,6,17,16,6.0,6.0
2017-06-17 17:00:00,8,6,17,17,9.0,6.0
2017-06-17 18:00:00,7,6,17,18,8.0,9.0
2017-06-17 19:00:00,7,6,17,19,7.0,8.0
2017-06-17 20:00:00,12,6,17,20,7.0,7.0
2017-06-17 21:00:00,11,6,17,21,12.0,7.0
2017-06-17 22:00:00,13,6,17,22,11.0,12.0
2017-06-17 23:00:00,12,6,17,23,13.0,11.0
2017-06-18 00:00:00,12,6,18,0,12.0,13.0
2017-06-18 01:00:00,8,6,18,1,12.0,12.0
2017-06-18 02:00:00,7,6,18,2,8.0,12.0
2017-06-18 03:00:00,4,6,18,3,7.0,8.0
2017-06-18 04:00:00,3,6,18,4,4.0,7.0
2017-06-18 05:00:00,3,6,18,5,3.0,4.0
2017-06-18 06:00:00,4,6,18,6,3.0,3.0
2017-06-18 07:00:00,5,6,18,7,4.0,3.0
2017-06-18 08:00:00,3,6,18,8,5.0,4.0
2017-06-18 09:00:00,8,6,18,9,3.0,5.0
2017-06-18 10:00:00,10,6,18,10,8.0,3.0
2017-06-18 11:00:00,5,6,18,11,10.0,8.0
2017-06-18 12:00:00,9,6,18,12,5.0,10.0
2017-06-18 13:00:00,9,6,18,13,9.0,5.0
2017-06-18 14:00:00,10,6,18,14,9.0,9.0
2017-06-18 15:00:00,8,6,18,15,10.0,9.0
2017-06-18 16:00:00,4,6,18,16,8.0,10.0
2017-06-18 17:00:00,4,6,18,17,4.0,8.0
2017-06-18 18:00:00,8,6,18,18,4.0,4.0
2017-06-18 19:00:00,10,6,18,19,8.0,4.0
2017-06-18 20:00:00,7,6,18,20,10.0,8.0
2017-06-18 21:00:00,8,6,18,21,7.0,10.0
2017-06-18 22:00:00,6,6,18,22,8.0,7.0
2017-06-18 23:00:00,10,6,18,23,6.0,8.0
2017-06-19 00:00:00,7,6,19,0,10.0,6.0
2017-06-19 01:00:00,3,6,19,1,7.0,10.0
2017-06-19 02:00:00,2,6,19,2,3.0,7.0
2017-06-19 03:00:00,5,6,19,3,2.0,3.0
2017-06-19 04:00:00,6,6,19,4,5.0,2.0
2017-06-19 05:00:00,5,6,19,5,6.0,5.0
2017-06-19 06:00:00,2,6,19,6,5.0,6.0
2017-06-19 07:00:00,5,6,19,7,2.0,5.0
2017-06-19 08:00:00,3,6,19,8,5.0,2.0
2017-06-19 09:00:00,4,6,19,9,3.0,5.0
2017-06-19 10:00:00,6,6,19,10,4.0,3.0
2017-06-19 11:00:00,9,6,19,11,6.0,4.0
2017-06-19 12:00:00,10,6,19,12,9.0,6.0
2017-06-19 13:00:00,7,6,19,13,10.0,9.0
2017-06-19 14:00:00,13,6,19,14,7.0,10.0
2017-06-19 15:00:00,13,6,19,15,13.0,7.0
2017-06-19 16:00:00,13,6,19,16,13.0,13.0
2017-06-19 17:00:00,11,6,19,17,13.0,13.0
2017-06-19 18:00:00,7,6,19,18,11.0,13.0
2017-06-19 19:00:00,9,6,19,19,7.0,11.0
2017-06-19 20:00:00,7,6,19,20,9.0,7.0
2017-06-19 21:00:00,8,6,19,21,7.0,9.0
2017-06-19 22:00:00,11,6,19,22,8.0,7.0
2017-06-19 23:00:00,6,6,19,23,11.0,8.0
2017-06-20 00:00:00,8,6,20,0,6.0,11.0
2017-06-20 01:00:00,4,6,20,1,8.0,6.0
2017-06-20 02:00:00,4,6,20,2,4.0,8.0
2017-06-20 03:00:00,6,6,20,3,4.0,4.0
2017-06-20 04:00:00,4,6,20,4,6.0,4.0
2017-06-20 05:00:00,2,6,20,5,4.0,6.0
2017-06-20 06:00:00,5,6,20,6,2.0,4.0
2017-06-20 07:00:00,2,6,20,7,5.0,2.0
2017-06-20 08:00:00,6,6,20,8,2.0,5.0
2017-06-20 09:00:00,5,6,20,9,6.0,2.0
2017-06-20 10:00:00,8,6,20,10,5.0,6.0
2017-06-20 11:00:00,10,6,20,11,8.0,5.0
2017-06-20 12:00:00,9,6,20,12,10.0,8.0
2017-06-20 13:00:00,9,6,20,13,9.0,10.0
2017-06-20 14:00:00,7,6,20,14,9.0,9.0
2017-06-20 15:00:00,14,6,20,15,7.0,9.0
2017-06-20 16:00:00,6,6,20,16,14.0,7.0
2017-06-20 17:00:00,11,6,20,17,6.0,14.0
2017-06-20 18:00:00,9,6,20,18,11.0,6.0
2017-06-20 19:00:00,10,6,20,19,9.0,11.0
2017-06-20 20:00:00,11,6,20,20,10.0,9.0
2017-06-20 21:00:00,8,6,20,21,11.0,10.0
2017-06-20 22:00:00,12,6,20,22,8.0,11.0
2017-06-20 23:00:00,10,6,20,23,12.0,8.0
2017-06-21 00:00:00,7,6,21,0,10.0,12.0
2017-06-21 01:00:00,6,6,21,1,7.0,10.0
2017-06-21 02:00:00,8,6,21,2,6.0,7.0
2017-06-21 03:00:00,2,6,21,3,8.0,6.0
2017-06-21 04:00:00,3,6,21,4,2.0,8.0
2017-06-21 05:00:00,2,6,21,5,3.0,2.0
2017-06-21 06:00:00,4,6,21,6,2.0,3.0
2017-06-21 07:00:00,4,6,21,7,4.0,2.0
2017-06-21 08:00:00,6,6,21,8,4.0,4.0
2017-06-21 09:00:00,7,6,21,9,6.0,4.0
2017-06-21 10:00:00,8,6,21,10,7.0,6.0
2017-06-21 11:00:00,5,6,21,11,8.0,7.0
2017-06-21 12:00:00,16,6,21,12,5.0,8.0
2017-06-21 13:00:00,7,6,21,13,16.0,5.0
2017-06-21 14:00:00,11,6,21,14,7.0,16.0
2017-06-21 15:00:00,9,6,21,15,11.0,7.0
2017-06-21 16:00:00,13,6,21,16,9.0,11.0
2017-06-21 17:00:00,10,6,21,17,13.0,9.0
2017-06-21 18:00:00,10,6,21,18,10.0,13.0
2017-06-21 19:00:00,11,6,21,19,10.0,10.0
2017-06-21 20:00:00,13,6,21,20,11.0,10.0
2017-06-21 21:00:00,14,6,21,21,13.0,11.0
2017-06-21 22:00:00,13,6,21,22,14.0,13.0
2017-06-21 23:00:00,11,6,21,23,13.0,14.0
2017-06-22 00:00:00,7,6,22,0,11.0,13.0
2017-06-22 01:00:00,8,6,22,1,7.0,11.0
2017-06-22 02:00:00,4,6,22,2,8.0,7.0
2017-06-22 03:00:00,3,6,22,3,4.0,8.0
2017-06-22 04:00:00,7,6,22,4,3.0,4.0
2017-06-22 05:00:00,2,6,22,5,7.0,3.0
2017-06-22 06:00:00,4,6,22,6,2.0,7.0
2017-06-22 07:00:00,5,6,22,7,4.0,2.0
2017-06-22 08:00:00,10,6,22,8,5.0,4.0
2017-06-22 09:00:00,10,6,22,9,10.0,5.0
2017-06-22 10:00:00,9,6,22,10,10.0,10.0
2017-06-22 11:00:00,13,6,22,11,9.0,10.0
2017-06-22 12:00:00,13,6,22,12,13.0,9.0
2017-06-22 13:00:00,11,6,22,13,13.0,13.0
2017-06-22 14:00:00,33,6,22,14,11.0,13.0
2017-06-22 15:00:00,25,6,22,15,33.0,11.0
2017-06-22 16:00:00,28,6,22,16,25.0,33.0
2017-06-22 17:00:00,20,6,22,17,28.0,25.0
2017-06-22 18:00:00,15,6,22,18,20.0,28.0
2017-06-22 19:00:00,15,6,22,19,15.0,20.0
2017-06-22 20:00:00,12,6,22,20,15.0,15.0
2017-06-22 21:00:00,10,6,22,21,12.0,15.0
2017-06-22 22:00:00,16,6,22,22,10.0,12.0
2017-06-22 23:00:00,10,6,22,23,16.0,10.0
2017-06-23 00:00:00,6,6,23,0,10.0,16.0
2017-06-23 01:00:00,2,6,23,1,6.0,10.0
2017-06-23 02:00:00,3,6,23,2,2.0,6.0
2017-06-23 03:00:00,6,6,23,3,3.0,2.0
2017-06-23 04:00:00,7,6,23,4,6.0,3.0
2017-06-23 05:00:00,6,6,23,5,7.0,6.0
2017-06-23 06:00:00,7,6,23,6,6.0,7.0
2017-06-23 07:00:00,6,6,23,7,7.0,6.0
2017-06-23 08:00:00,5,6,23,8,6.0,7.0
2017-06-23 09:00:00,8,6,23,9,5.0,6.0
2017-06-23 10:00:00,12,6,23,10,8.0,5.0
2017-06-23 11:00:00,10,6,23,11,12.0,8.0
2017-06-23 12:00:00,12,6,23,12,10.0,12.0
2017-06-23 13:00:00,7,6,23,13,12.0,10.0
2017-06-23 14:00:00,12,6,23,14,7.0,12.0
2017-06-23 15:00:00,11,6,23,15,12.0,7.0
2017-06-23 16:00:00,12,6,23,16,11.0,12.0
2017-06-23 17:00:00,12,6,23,17,12.0,11.0
2017-06-23 18:00:00,8,6,23,18,12.0,12.0
2017-06-23 19:00:00,17,6,23,19,8.0,12.0
2017-06-23 20:00:00,17,6,23,20,17.0,8.0
2017-06-23 21:00:00,10,6,23,21,17.0,17.0
2017-06-23 22:00:00,10,6,23,22,10.0,17.0
2017-06-23 23:00:00,14,6,23,23,10.0,10.0
2017-06-24 00:00:00,10,6,24,0,14.0,10.0
2017-06-24 01:00:00,5,6,24,1,10.0,14.0
2017-06-24 02:00:00,5,6,24,2,5.0,10.0
2017-06-24 03:00:00,4,6,24,3,5.0,5.0
2017-06-24 04:00:00,5,6,24,4,4.0,5.0
2017-06-24 05:00:00,5,6,24,5,5.0,4.0
2017-06-24 06:00:00,5,6,24,6,5.0,5.0
2017-06-24 07:00:00,4,6,24,7,5.0,5.0
2017-06-24 08:00:00,3,6,24,8,4.0,5.0
2017-06-24 09:00:00,5,6,24,9,3.0,4.0
2017-06-24 10:00:00,12,6,24,10,5.0,3.0
2017-06-24 11:00:00,11,6,24,11,12.0,5.0
2017-06-24 12:00:00,12,6,24,12,11.0,12.0
2017-06-24 13:00:00,6,6,24,13,12.0,11.0
2017-06-24 14:00:00,14,6,24,14,6.0,12.0
2017-06-24 15:00:00,10,6,24,15,14.0,6.0
2017-06-24 16:00:00,6,6,24,16,10.0,14.0
2017-06-24 17:00:00,9,6,24,17,6.0,10.0
2017-06-24 18:00:00,9,6,24,18,9.0,6.0
2017-06-24 19:00:00,10,6,24,19,9.0,9.0
2017-06-24 20:00:00,10,6,24,20,10.0,9.0
2017-06-24 21:00:00,7,6,24,21,10.0,10.0
2017-06-24 22:00:00,9,6,24,22,7.0,10.0
2017-06-24 23:00:00,6,6,24,23,9.0,7.0
2017-06-25 00:00:00,6,6,25,0,6.0,9.0
2017-06-25 01:00:00,5,6,25,1,6.0,6.0
2017-06-25 02:00:00,3,6,25,2,5.0,6.0
2017-06-25 03:00:00,4,6,25,3,3.0,5.0
2017-06-25 04:00:00,3,6,25,4,4.0,3.0
2017-06-25 05:00:00,5,6,25,5,3.0,4.0
2017-06-25 06:00:00,4,6,25,6,5.0,3.0
2017-06-25 07:00:00,6,6,25,7,4.0,5.0
2017-06-25 08:00:00,6,6,25,8,6.0,4.0
2017-06-25 09:00:00,6,6,25,9,6.0,6.0
2017-06-25 10:00:00,5,6,25,10,6.0,6.0
2017-06-25 11:00:00,8,6,25,11,5.0,6.0
2017-06-25 12:00:00,5,6,25,12,8.0,5.0
2017-06-25 13:00:00,6,6,25,13,5.0,8.0
2017-06-25 14:00:00,7,6,25,14,6.0,5.0
2017-06-25 15:00:00,9,6,25,15,7.0,6.0
2017-06-25 16:00:00,6,6,25,16,9.0,7.0
2017-06-25 17:00:00,8,6,25,17,6.0,9.0
2017-06-25 18:00:00,5,6,25,18,8.0,6.0
2017-06-25 19:00:00,7,6,25,19,5.0,8.0
2017-06-25 20:00:00,8,6,25,20,7.0,5.0
2017-06-25 21:00:00,8,6,25,21,8.0,7.0
2017-06-25 22:00:00,10,6,25,22,8.0,8.0
2017-06-25 23:00:00,5,6,25,23,10.0,8.0
2017-06-26 00:00:00,6,6,26,0,5.0,10.0
2017-06-26 01:00:00,6,6,26,1,6.0,5.0
2017-06-26 02:00:00,5,6,26,2,6.0,6.0
2017-06-26 03:00:00,3,6,26,3,5.0,6.0
2017-06-26 04:00:00,1,6,26,4,3.0,5.0
2017-06-26 05:00:00,6,6,26,5,1.0,3.0
2017-06-26 06:00:00,5,6,26,6,6.0,1.0
2017-06-26 07:00:00,6,6,26,7,5.0,6.0
2017-06-26 08:00:00,3,6,26,8,6.0,5.0
2017-06-26 09:00:00,6,6,26,9,3.0,6.0
2017-06-26 10:00:00,10,6,26,10,6.0,3.0
2017-06-26 11:00:00,9,6,26,11,10.0,6.0
2017-06-26 12:00:00,7,6,26,12,9.0,10.0
2017-06-26 13:00:00,10,6,26,13,7.0,9.0
2017-06-26 14:00:00,9,6,26,14,10.0,7.0
2017-06-26 15:00:00,12,6,26,15,9.0,10.0
2017-06-26 16:00:00,10,6,26,16,12.0,9.0
2017-06-26 17:00:00,12,6,26,17,10.0,12.0
2017-06-26 18:00:00,11,6,26,18,12.0,10.0
2017-06-26 19:00:00,7,6,26,19,11.0,12.0
2017-06-26 20:00:00,9,6,26,20,7.0,11.0
2017-06-26 21:00:00,8,6,26,21,9.0,7.0
2017-06-26 22:00:00,10,6,26,22,8.0,9.0
2017-06-26 23:00:00,10,6,26,23,10.0,8.0
2017-06-27 00:00:00,9,6,27,0,10.0,10.0
2017-06-27 01:00:00,5,6,27,1,9.0,10.0
2017-06-27 02:00:00,5,6,27,2,5.0,9.0
2017-06-27 03:00:00,4,6,27,3,5.0,5.0
2017-06-27 04:00:00,1,6,27,4,4.0,5.0
2017-06-27 05:00:00,1,6,27,5,1.0,4.0
2017-06-27 06:00:00,1,6,27,6,1.0,1.0
2017-06-27 07:00:00,6,6,27,7,1.0,1.0
2017-06-27 08:00:00,3,6,27,8,6.0,1.0
2017-06-27 09:00:00,4,6,27,9,3.0,6.0
2017-06-27 10:00:00,9,6,27,10,4.0,3.0
2017-06-27 11:00:00,12,6,27,11,9.0,4.0
2017-06-27 12:00:00,33,6,27,12,12.0,9.0
2017-06-27 13:00:00,18,6,27,13,33.0,12.0
2017-06-27 14:00:00,15,6,27,14,18.0,33.0
2017-06-27 15:00:00,12,6,27,15,15.0,18.0
2017-06-27 16:00:00,10,6,27,16,12.0,15.0
2017-06-27 17:00:00,13,6,27,17,10.0,12.0
2017-06-27 18:00:00,15,6,27,18,13.0,10.0
2017-06-27 19:00:00,12,6,27,19,15.0,13.0
2017-06-27 20:00:00,8,6,27,20,12.0,15.0
2017-06-27 21:00:00,10,6,27,21,8.0,12.0
2017-06-27 22:00:00,11,6,27,22,10.0,8.0
2017-06-27 23:00:00,8,6,27,23,11.0,10.0
2017-06-28 00:00:00,6,6,28,0,8.0,11.0
2017-06-28 01:00:00,9,6,28,1,6.0,8.0
2017-06-28 02:00:00,4,6,28,2,9.0,6.0
2017-06-28 03:00:00,6,6,28,3,4.0,9.0
2017-06-28 04:00:00,4,6,28,4,6.0,4.0
2017-06-28 05:00:00,4,6,28,5,4.0,6.0
2017-06-28 06:00:00,5,6,28,6,4.0,4.0
2017-06-28 07:00:00,8,6,28,7,5.0,4.0
2017-06-28 08:00:00,6,6,28,8,8.0,5.0
2017-06-28 09:00:00,7,6,28,9,6.0,8.0
2017-06-28 10:00:00,12,6,28,10,7.0,6.0
2017-06-28 11:00:00,13,6,28,11,12.0,7.0
2017-06-28 12:00:00,10,6,28,12,13.0,12.0
2017-06-28 13:00:00,14,6,28,13,10.0,13.0
2017-06-28 14:00:00,15,6,28,14,14.0,10.0
2017-06-28 15:00:00,17,6,28,15,15.0,14.0
2017-06-28 16:00:00,16,6,28,16,17.0,15.0
2017-06-28 17:00:00,14,6,28,17,16.0,17.0
2017-06-28 18:00:00,11,6,28,18,14.0,16.0
2017-06-28 19:00:00,15,6,28,19,11.0,14.0
2017-06-28 20:00:00,23,6,28,20,15.0,11.0
2017-06-28 21:00:00,17,6,28,21,23.0,15.0
2017-06-28 22:00:00,22,6,28,22,17.0,23.0
2017-06-28 23:00:00,18,6,28,23,22.0,17.0
2017-06-29 00:00:00,14,6,29,0,18.0,22.0
2017-06-29 01:00:00,11,6,29,1,14.0,18.0
2017-06-29 02:00:00,10,6,29,2,11.0,14.0
2017-06-29 03:00:00,5,6,29,3,10.0,11.0
2017-06-29 04:00:00,5,6,29,4,5.0,10.0
2017-06-29 05:00:00,4,6,29,5,5.0,5.0
2017-06-29 06:00:00,7,6,29,6,4.0,5.0
2017-06-29 07:00:00,6,6,29,7,7.0,4.0
2017-06-29 08:00:00,8,6,29,8,6.0,7.0
2017-06-29 09:00:00,14,6,29,9,8.0,6.0
2017-06-29 10:00:00,12,6,29,10,14.0,8.0
2017-06-29 11:00:00,15,6,29,11,12.0,14.0
2017-06-29 12:00:00,20,6,29,12,15.0,12.0
2017-06-29 13:00:00,17,6,29,13,20.0,15.0
2017-06-29 14:00:00,17,6,29,14,17.0,20.0
2017-06-29 15:00:00,16,6,29,15,17.0,17.0
2017-06-29 16:00:00,19,6,29,16,16.0,17.0
2017-06-29 17:00:00,17,6,29,17,19.0,16.0
2017-06-29 18:00:00,19,6,29,18,17.0,19.0
2017-06-29 19:00:00,9,6,29,19,19.0,17.0
2017-06-29 20:00:00,13,6,29,20,9.0,19.0
2017-06-29 21:00:00,12,6,29,21,13.0,9.0
2017-06-29 22:00:00,15,6,29,22,12.0,13.0
2017-06-29 23:00:00,11,6,29,23,15.0,12.0
2017-06-30 00:00:00,9,6,30,0,11.0,15.0
2017-06-30 01:00:00,7,6,30,1,9.0,11.0
2017-06-30 02:00:00,5,6,30,2,7.0,9.0
2017-06-30 03:00:00,6,6,30,3,5.0,7.0
2017-06-30 04:00:00,5,6,30,4,6.0,5.0
2017-06-30 05:00:00,5,6,30,5,5.0,6.0
2017-06-30 06:00:00,6,6,30,6,5.0,5.0
2017-06-30 07:00:00,4,6,30,7,6.0,5.0
2017-06-30 08:00:00,5,6,30,8,4.0,6.0
2017-06-30 09:00:00,7,6,30,9,5.0,4.0
2017-06-30 10:00:00,15,6,30,10,7.0,5.0
2017-06-30 11:00:00,14,6,30,11,15.0,7.0
2017-06-30 12:00:00,9,6,30,12,14.0,15.0
2017-06-30 13:00:00,11,6,30,13,9.0,14.0
2017-06-30 14:00:00,10,6,30,14,11.0,9.0
2017-06-30 15:00:00,14,6,30,15,10.0,11.0
2017-06-30 16:00:00,16,6,30,16,14.0,10.0
2017-06-30 17:00:00,16,6,30,17,16.0,14.0
2017-06-30 18:00:00,17,6,30,18,16.0,16.0
2017-06-30 19:00:00,11,6,30,19,17.0,16.0
2017-06-30 20:00:00,30,6,30,20,11.0,17.0
2017-06-30 21:00:00,16,6,30,21,30.0,11.0
2017-06-30 22:00:00,22,6,30,22,16.0,30.0
2017-06-30 23:00:00,12,6,30,23,22.0,16.0
2017-07-01 00:00:00,18,6,30,23,12.0,22.0
2017-07-01 01:00:00,16,7,1,0,18.0,12.0
2017-07-01 02:00:00,15,7,1,1,16.0,18.0
2017-07-01 03:00:00,15,7,1,2,15.0,16.0
2017-07-01 04:00:00,14,7,1,3,15.0,15.0
2017-07-01 05:00:00,14,7,1,4,14.0,15.0
2017-07-01 06:00:00,14,7,1,5,14.0,14.0
2017-07-01 07:00:00,13,7,1,6,14.0,14.0
2017-07-01 08:00:00,17,7,1,7,13.0,14.0
2017-07-01 09:00:00,19,7,1,8,17.0,13.0
2017-07-01 10:00:00,24,7,1,9,19.0,17.0
2017-07-01 11:00:00,30,7,1,10,24.0,19.0
2017-07-01 12:00:00,33,7,1,11,30.0,24.0
2017-07-01 13:00:00,33,7,1,12,33.0,30.0
2017-07-01 14:00:00,35,7,1,13,33.0,33.0
2017-07-01 15:00:00,33,7,1,14,35.0,33.0
2017-07-01 16:00:00,35,7,1,15,33.0,35.0
2017-07-01 17:00:00,33,7,1,16,35.0,33.0
2017-07-01 18:00:00,33,7,1,17,33.0,35.0
2017-07-01 19:00:00,34,7,1,18,33.0,33.0
2017-07-01 20:00:00,36,7,1,19,34.0,33.0
2017-07-01 21:00:00,37,7,1,20,36.0,34.0
2017-07-01 22:00:00,36,7,1,21,37.0,36.0
2017-07-01 23:00:00,36,7,1,22,36.0,37.0
2017-07-02 00:00:00,36,7,1,23,36.0,36.0
2017-07-02 01:00:00,32,7,2,0,36.0,36.0
2017-07-02 02:00:00,27,7,2,1,32.0,36.0
2017-07-02 03:00:00,23,7,2,2,27.0,32.0
2017-07-02 04:00:00,19,7,2,3,23.0,27.0
2017-07-02 05:00:00,18,7,2,4,19.0,23.0
2017-07-02 06:00:00,17,7,2,5,18.0,19.0
2017-07-02 07:00:00,18,7,2,6,17.0,18.0
2017-07-02 08:00:00,22,7,2,7,18.0,17.0
2017-07-02 09:00:00,24,7,2,8,22.0,18.0
2017-07-02 10:00:00,31,7,2,9,24.0,22.0
2017-07-02 11:00:00,38,7,2,10,31.0,24.0
2017-07-02 12:00:00,44,7,2,11,38.0,31.0
2017-07-02 13:00:00,46,7,2,12,44.0,38.0
2017-07-02 14:00:00,43,7,2,13,46.0,44.0
2017-07-02 15:00:00,44,7,2,14,43.0,46.0
2017-07-02 16:00:00,44,7,2,15,44.0,43.0
2017-07-02 17:00:00,44,7,2,16,44.0,44.0
2017-07-02 18:00:00,45,7,2,17,44.0,44.0
2017-07-02 19:00:00,49,7,2,18,45.0,44.0
2017-07-02 20:00:00,51,7,2,19,49.0,45.0
2017-07-02 21:00:00,52,7,2,20,51.0,49.0
2017-07-02 22:00:00,53,7,2,21,52.0,51.0
2017-07-02 23:00:00,54,7,2,22,53.0,52.0
2017-07-03 00:00:00,54,7,2,23,54.0,53.0
2017-07-03 01:00:00,46,7,3,0,54.0,54.0
2017-07-03 02:00:00,38,7,3,1,46.0,54.0
2017-07-03 03:00:00,34,7,3,2,38.0,46.0
